"Pale Ale","Waxholms Bryggeri","Pale Ale - English",5.2,0,"Inte jätteförtjust i stilen, men väl utförd.",,,,,,,2.75,"2015-08-12 21:24:02",https://untappd.com/c/213583543,https://untappd.com/beer/1048084,https://untappd.com/brewery/179023,Sweden,Vaxholm,
Saison,Rådanäs,"Saison / Farmhouse Ale",6,0,,,,,,,,3.25,"2015-08-12 22:23:59",https://untappd.com/c/213597824,https://untappd.com/beer/814337,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
Hoptimum,"Sierra Nevada Brewing Co.","IPA - Imperial / Double",10.4,100,"Hade mått bra av fruktighet.",,,,,,,3.25,"2015-08-13 08:47:02",https://untappd.com/c/213792514,https://untappd.com/beer/11810,https://untappd.com/brewery/1142,"United States",Chico,CA
"Ginko´s Pilsner","Åre Bryggcompagni","Pilsner - German",5.1,35,"Backloggar lite, hade hellre sett en tydligare beska på bekostnad av maltsötman.",,,,,,,3,"2015-08-15 19:49:51",https://untappd.com/c/214691973,https://untappd.com/beer/1090442,https://untappd.com/brewery/70519,Sweden,"Huså, Åre",Jämtland
"Nymph Saison","Åre Bryggcompagni","Saison / Farmhouse Ale",5.5,50,"Backloggar igen, mycket välgjord Saison. Stiltypisk.",,,,,,,3.75,"2015-08-17 13:10:42",https://untappd.com/c/215560796,https://untappd.com/beer/694852,https://untappd.com/brewery/70519,Sweden,"Huså, Åre",Jämtland
Dude,"Flying Couch","Pale Ale - American",5.5,0,"Klent med smak, inte speciellt vass på något plan.",,,,,,,2.75,"2015-08-17 13:14:46",https://untappd.com/c/215560923,https://untappd.com/beer/391735,https://untappd.com/brewery/25451,Denmark,"København NV",2400
"Easy IPA","Flying Dog Brewery","IPA - Session / India Session Ale",4.7,50,,,,,,,,3.25,"2015-08-17 18:17:01",https://untappd.com/c/215576569,https://untappd.com/beer/270757,https://untappd.com/brewery/540,"United States",Frederick,MD
"Amber Ale","Mora Bryggeri","Red Ale - American Amber / Red",5,0,"Amber ale asså. Uppskattad av ingen..",,,,,,,2.25,"2015-08-17 20:07:06",https://untappd.com/c/215590502,https://untappd.com/beer/141774,https://untappd.com/brewery/21736,Sweden,Mora,
"Oceans IPA","Amundsen Bryggeri","IPA - American",6.6,46,"Rakt på sak-IPA, inget knussel. Bra skit. Funkar riktigt bra även kyld, sånt är alltid en bonus.",,,,,,,3.75,"2015-08-17 21:49:42",https://untappd.com/c/215608523,https://untappd.com/beer/351908,https://untappd.com/brewery/16909,Norway,Oslo,
"Klickitat Pale Ale","Alameda Brewing Co.","Pale Ale - American",5.3,36,"Vad är grejen med de här jordiga humlesorterna. Finn det någon som ser en plats för dem? Usch.",Rabattvägen,,,Sverige,59.3731,17.8462,2.25,"2015-08-18 00:01:07",https://untappd.com/c/215637136,https://untappd.com/beer/33612,https://untappd.com/brewery/16,"United States",Portland,OR
Tundra,"Nómada Brewing Co.","Saison / Farmhouse Ale",6,30,"Krispig och fin, stiltypisk.",,,,,,,3.5,"2015-08-18 23:12:12",https://untappd.com/c/215837822,https://untappd.com/beer/707153,https://untappd.com/brewery/33349,Spain,"08201 Sabadell",Barcelona
"24/7 India Session Ale","Rooie Dop","IPA - Session / India Session Ale",4.4,0,"Stora smaker, inte så tunn som det lätt blir med låg abv.",,,,,,,3.5,"2015-08-19 17:40:51",https://untappd.com/c/216021376,https://untappd.com/beer/1144081,https://untappd.com/brewery/28323,Netherlands,Utrecht,Utrecht
"La Trappe Witte Trappist","Bierbrouwerij De Koningshoeven",Witbier,5.5,14,"Lätt, krispig, fräsch. Otroligt bra för 18 spänn.",,,,,,,3.25,"2015-08-19 17:42:15",https://untappd.com/c/216021522,https://untappd.com/beer/17860,https://untappd.com/brewery/110,Netherlands,Berkel-Enschot,Noord-Brabant
"Modern IPA","Amager Bryghus","IPA - American",6,65,"Möjligen något tunn, men väldigt väl utförd. Otroligt bra beaktat priset. Uppskattar de tallbarrsbeska tonerna i eftersmaken.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-08-19 18:29:25",https://untappd.com/c/216026580,https://untappd.com/beer/433544,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Imperial Hatter","New Holland Brewing Company","IPA - Imperial / Double",10,80,"Bättre än sitt rykte, skulle gärna se fräschare humling.",,,,,,,3.25,"2015-08-19 22:22:57",https://untappd.com/c/216070013,https://untappd.com/beer/10358,https://untappd.com/brewery/908,"United States",Holland,MI
"The Pawn's Pils","Coppersmith's Brewery","Pilsner - Czech",4.8,0,,,,,,,,3.75,"2015-08-20 19:10:01",https://untappd.com/c/216292701,https://untappd.com/beer/822943,https://untappd.com/brewery/140670,Sweden,Västerås,
Tjärven,"Västergårdens Bryggeri","Pale Ale - Belgian",8,0,"Överraskande bra. Stadig maltsötma med tydliga 'belgo' jäst-toner. Väl maskerade 8%.",,,,,,,3.75,"2015-08-20 20:38:30",https://untappd.com/c/216310358,https://untappd.com/beer/528598,https://untappd.com/brewery/92607,Sweden,"761 75 Norrtälje",
"S:t Eriks Peach IPL","S:t Eriks Bryggeri","Fruit Beer",7,0,"Gränsen mellan alkoläsk och öl har aldrig varit mer diffus. Artificiellt och sliskigt.
Edit: kall. Ljumnare var den rent vedervärdig.",,,,,,,2,"2015-08-21 18:44:22",https://untappd.com/c/216602634,https://untappd.com/beer/1171757,https://untappd.com/brewery/16673,Sweden,Arlandastad,
Midaftonsbäcken,"Ottsjö Brygghus","Blonde Ale",5,0,,,,,,,,3,"2015-08-21 22:46:58",https://untappd.com/c/216688430,https://untappd.com/beer/795939,https://untappd.com/brewery/153833,Sweden,Undersåker,
"Hop Ottin IPA","Anderson Valley Brewing Company","IPA - American",7,80,,,,,,,,3.75,"2015-08-21 23:02:58",https://untappd.com/c/216695985,https://untappd.com/beer/4482,https://untappd.com/brewery/3880,"United States",Boonville,CA
"Hoegaarden Grand Cru","Brouwerij van Hoegaarden","Belgian Strong Pale Ale",8.5,0,"Möjligen något för spritig för att de övriga smakerna ska få plats. Kunde blivit riktigt bra.",,,,,,,3,"2015-08-22 00:10:38",https://untappd.com/c/216733463,https://untappd.com/beer/9955,https://untappd.com/brewery/302,Belgium,Hoegaarden,
"Your Lips Taste Like... Yuzu & Sudachi","All In Brewing","Berliner Weisse",4,0,"Otrolig syra. Fräscht är ett ord som dyker upp. Uppiggande.",,,,,,,3.25,"2015-08-22 11:48:16",https://untappd.com/c/217028644,https://untappd.com/beer/1057223,https://untappd.com/brewery/59245,Sweden,Göteborg,
"Snake Dog IPA","Flying Dog Brewery","IPA - American",7.1,60,,Johannelundstoppen,Stockholm,Storstockholm,Sverige,59.3738,17.8492,3.75,"2015-08-22 13:47:47",https://untappd.com/c/217036418,https://untappd.com/beer/3759,https://untappd.com/brewery/540,"United States",Frederick,MD
Mazarin,Omnipollo,"Pale Ale - American",5.6,0,"Förtjänar att drickas kallare. Men likväl ledigt topp tre apor. Bonus för bud-glas.",Kälvesta,,,Sverige,59.3838,17.8605,4.25,"2015-08-22 14:37:54",https://untappd.com/c/217041694,https://untappd.com/beer/166518,https://untappd.com/brewery/29486,Sweden,Stockholm,
"All Day IPA","Founders Brewing Co.","IPA - Session / India Session Ale",4.7,42,,,,,,,,3.75,"2015-08-22 16:59:40",https://untappd.com/c/217063040,https://untappd.com/beer/36834,https://untappd.com/brewery/549,"United States","Grand Rapids",MI
"Bysen No:1","Barlingbo Bryggeri",Dunkelweizen,5.5,0,,,,,,,,2,"2015-08-22 18:33:48",https://untappd.com/c/217089783,https://untappd.com/beer/649249,https://untappd.com/brewery/122933,Sweden,Visby,
Galgbacken,"Barlingbo Bryggeri","IPA - American",5.8,0,,,,,,,,2.5,"2015-08-22 18:35:53",https://untappd.com/c/217090619,https://untappd.com/beer/674160,https://untappd.com/brewery/122933,Sweden,Visby,
Bånsen,"Barlingbo Bryggeri","Brown Ale - English",5.5,0,,,,,,,,3,"2015-08-22 18:36:54",https://untappd.com/c/217090986,https://untappd.com/beer/657180,https://untappd.com/brewery/122933,Sweden,Visby,
"Keller-Bier 1402","Störtebeker Braumanufaktur","Kellerbier / Zwickelbier",4.8,0,,,,,,,,3,"2015-08-22 18:37:51",https://untappd.com/c/217091408,https://untappd.com/beer/58347,https://untappd.com/brewery/8005,Germany,Stralsund,
"Stiegl-Weisse Naturtrüb","Stieglbrauerei zu Salzburg",Hefeweizen,5.1,0,,,,,,,,3.5,"2015-08-22 18:48:59",https://untappd.com/c/217096215,https://untappd.com/beer/80,https://untappd.com/brewery/1202,Austria,Salzburg,
"Batch 1000","Amager Bryghus","IPA - American",6.5,0,"Det finns kanske en mer komplett IPA där ute. Men det är inte troligt.",,,,,,,5,"2015-08-22 19:42:20",https://untappd.com/c/217121923,https://untappd.com/beer/981077,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Rosa Kinn","Kinn Bryggeri","Fruit Beer",4.7,20,,,,,,,,2,"2015-08-22 20:00:02",https://untappd.com/c/217131565,https://untappd.com/beer/191559,https://untappd.com/brewery/5233,Norway,Florø,
Bernstein-Weizen,"Störtebeker Braumanufaktur",Hefeweizen,5.3,0,Kvallevete.,,,,,,,3.75,"2015-08-22 21:09:41",https://untappd.com/c/217175845,https://untappd.com/beer/29780,https://untappd.com/brewery/8005,Germany,Stralsund,
Heineken,Heineken,"Lager - Euro",5,19,,,,,,,,2,"2015-08-22 21:49:32",https://untappd.com/c/217205514,https://untappd.com/beer/5860,https://untappd.com/brewery/1400,Netherlands,Zoeterwoude,"Zuid Holland"
"Saison Passionsfrukt","Sundbybergs Köksbryggeri","Saison / Farmhouse Ale",6.4,23,,,,,,,,3.5,"2015-08-22 21:59:19",https://untappd.com/c/217212773,https://untappd.com/beer/688583,https://untappd.com/brewery/56900,Sweden,Sundbyberg,
"Herr Hemlig IPA",Brewski,"IPA - American",5.5,0,,,,,,,,4.75,"2015-08-22 22:33:55",https://untappd.com/c/217239952,https://untappd.com/beer/872918,https://untappd.com/brewery/167487,Sweden,Helsingborg,
"Erdinger Weißbier / Hefe-Weizen","Erdinger Weissbräu",Hefeweizen,5.3,0,,,,,,,,3,"2015-08-22 23:29:07",https://untappd.com/c/217285670,https://untappd.com/beer/7420,https://untappd.com/brewery/1019,Germany,Erding,
"Baltic Notorious IPA3",Põhjala,"IPA - Triple",12,40,,,,,,,,3.5,"2015-08-22 23:58:47",https://untappd.com/c/217310998,https://untappd.com/beer/1059416,https://untappd.com/brewery/54434,Estonia,Tallinn,
Nebuchadnezzar,Omnipollo,"IPA - Imperial / Double",8.5,100,,,,,,,,5,"2015-08-23 00:45:03",https://untappd.com/c/217351569,https://untappd.com/beer/233045,https://untappd.com/brewery/29486,Sweden,Stockholm,
"Passionfeber IPA",Brewski,"IPA - American",7,0,,,,,,,,4.5,"2015-08-23 00:45:34",https://untappd.com/c/217352049,https://untappd.com/beer/1042477,https://untappd.com/brewery/167487,Sweden,Helsingborg,
"Indianviken Pale Ale","Nynäshamns Ångbryggeri ","IPA - English",6.2,0,,,,,,,,3,"2015-08-23 01:36:08",https://untappd.com/c/217396670,https://untappd.com/beer/29646,https://untappd.com/brewery/4617,Sweden,NYNÄSHAMN,
"Boom Boom Blonde","Adelsö Bryggeri","Blonde Ale",5,100,,,,,,,,3.5,"2015-08-23 01:37:35",https://untappd.com/c/217397983,https://untappd.com/beer/409922,https://untappd.com/brewery/72354,Sweden,Adelsö,
"Young's Double Chocolate Stout","Charles Wells Brewery","Stout - Milk / Sweet",5.2,25,Backlog,,,,,,,2.75,"2015-08-23 11:32:58",https://untappd.com/c/217630557,https://untappd.com/beer/130571,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
"Moo-Hoo Chocolate Milk Stout","Terrapin Beer Co. ","Stout - Milk / Sweet",6,30,,,,,,,,4,"2015-08-23 11:33:58",https://untappd.com/c/217630591,https://untappd.com/beer/7231,https://untappd.com/brewery/1243,"United States",Athens,GA
"Baltic Porter",Stallhagen,"Porter - Baltic",7,0,,,,,,,,3.5,"2015-08-23 11:34:22",https://untappd.com/c/217630610,https://untappd.com/beer/26509,https://untappd.com/brewery/4099,Finland,Finström,
"Ljuva Livets Ängöl","Ängö Kvartersbryggeri","Extra Special / Strong Bitter",5.8,0,Backlog.,,,,,,,,"2015-08-23 11:35:11",https://untappd.com/c/217630638,https://untappd.com/beer/66708,https://untappd.com/brewery/10919,Sweden,Kalmar,
"Sur Amarillo","To Øl","Sour Ale",7.5,0,,,,,,,,4,"2015-08-24 19:27:17",https://untappd.com/c/218006544,https://untappd.com/beer/954989,https://untappd.com/brewery/2241,Denmark,"København Ø",
"Spelmans Ale","The Beer Factory Leksand","Pale Ale - American",5.2,0,"En lite för försiktigt humlad apa.",,,,,,,2.75,"2015-08-24 20:44:01",https://untappd.com/c/218017555,https://untappd.com/beer/652176,https://untappd.com/brewery/123545,Sweden,Leksand,
"Baltic Porter",Beerbliotek,"Porter - Baltic",8.5,0,,,,,,,,4,"2015-08-24 21:14:59",https://untappd.com/c/218023007,https://untappd.com/beer/967049,https://untappd.com/brewery/46351,Sweden,Gothenburg,
"Sea Monkey","Grebbestad Bryggeri","Pale Ale - American",5.2,33,,,,,,,,3,"2015-08-26 17:25:10",https://untappd.com/c/218418471,https://untappd.com/beer/785693,https://untappd.com/brewery/11248,Sweden,Grebbestad,
Savant,"Modernist Brewery","Saison / Farmhouse Ale",5.6,0,"Stänger 'Sverige', kunde vara tråkigare. En försiktig lillebror till Poppels Belgo. Jänkarhumlad saison, match made in heaven, typ.",,,,,,,4,"2015-08-26 17:46:08",https://untappd.com/c/218420024,https://untappd.com/beer/917043,https://untappd.com/brewery/118611,Sweden,Stockholm,
"American Wheat","Klackabackens Bryggeri AB","Pale Wheat Ale - American",4.6,0,"Väldigt mycket smak mtp vete och låg abv.",,,,,,,3.25,"2015-08-26 18:54:04",https://untappd.com/c/218426817,https://untappd.com/beer/1044185,https://untappd.com/brewery/63378,Sweden,Kristianstad,
"Modern Veteöl","Eskilstuna Ölkultur",Witbier,4.8,30,"Väldigt frisk och trevlig. Bra sommarbärs om det någonsin blev sommar.",,,,,,,3.25,"2015-08-27 17:39:51",https://untappd.com/c/218663558,https://untappd.com/beer/240478,https://untappd.com/brewery/5752,Sweden,Eskilstuna,Södermanland
"Wolf Pale Moon Ale","Heavy Metale Brewery","Imperial Pale Ale",5.3,0,"Backlog från gårdagen. Inget speciellt..",,,,,,,2.75,"2015-08-28 18:02:13",https://untappd.com/c/218965813,https://untappd.com/beer/1042721,https://untappd.com/brewery/148805,Sweden,Vallentuna,
"Batch 1000","Amager Bryghus","IPA - American",6.5,0,"When i'm with you baby, I go out of my head.. Osv.",,,,,,,5,"2015-08-28 19:01:32",https://untappd.com/c/218979471,https://untappd.com/beer/981077,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Black Betty",Beavertown,"IPA - Black / Cascadian Dark Ale",7.4,75,"Lite för spritig och spretig. Men småkul rostade toner.",,,,,,,3,"2015-08-28 21:20:04",https://untappd.com/c/219023921,https://untappd.com/beer/247272,https://untappd.com/brewery/24735,England,"Tottenham Hale","London, N17 9QP"
"Curmudgeon Old Ale (2015)","Founders Brewing Co.","Old Ale",9.8,50,"Avstår betyg, kan inte stilen. Upplever den söt och lite för spritig. Ska nog lagras ett tag",,,,,,,,"2015-08-28 23:31:43",https://untappd.com/c/219083687,https://untappd.com/beer/1030286,https://untappd.com/brewery/549,"United States","Grand Rapids",MI
"Christianshavn Pale Ale","Amager Bryghus","Pale Ale - American",5.5,0,"Bra APA, men jag hade gärna sett mer humle i flera led och något lägre %. Likväl, kvalitet på flarra.",,,,,,,4,"2015-08-29 14:35:35",https://untappd.com/c/219408278,https://untappd.com/beer/10154,https://untappd.com/brewery/1950,Denmark,Kastrup,
Ambassadeur,"Brygghus 19","Pale Ale - American",5.9,0,"Amber, inte apa. Ett tillstymmelse till bra bitterhet, men överlag tämligen menlöst.",,,,,,,2.5,"2015-08-29 15:46:06",https://untappd.com/c/219418242,https://untappd.com/beer/581854,https://untappd.com/brewery/58994,Sweden,Karlshamn,Blekinge
"Fryken Havre Ale","Västra Ämterviks Bryggeri","Specialty Grain",5.6,32,"Mkt tydlig smak från havren, lätt eftersmak av tvål.",,,,,,,2,"2015-08-29 16:30:00",https://untappd.com/c/219425973,https://untappd.com/beer/837062,https://untappd.com/brewery/161681,Sweden,Sunne,
"Skärgårdslager Originalet",Skärgårdsbryggeriet,"Lager -  Vienna / Amber",4.8,0,"Ohyggligt konstigt. Stark doft av punsch(!). Mycket alkohol och likör i smaken, trots >5%.",,,,,,,1.25,"2015-08-29 17:19:16",https://untappd.com/c/219436407,https://untappd.com/beer/1103943,https://untappd.com/brewery/205656,Sweden,,
"The Long White IPA","Nordic Kiwi Brewers","IPA - White",4.7,54,"Möcke trevlig vete.",,,,,,,3.5,"2015-08-29 20:32:51",https://untappd.com/c/219523652,https://untappd.com/beer/1145775,https://untappd.com/brewery/184942,Sweden,stockholm,
"8-Ball Rye IPA",Beavertown,"Rye Beer / Rye IPA",6.2,65,,,,,,,,3.25,"2015-08-29 20:49:31",https://untappd.com/c/219534821,https://untappd.com/beer/136670,https://untappd.com/brewery/24735,England,"Tottenham Hale","London, N17 9QP"
"Humala Padrun",Õllenaut,"IPA - American",7,0,,,,,,,,3.25,"2015-08-29 20:52:11",https://untappd.com/c/219536726,https://untappd.com/beer/538237,https://untappd.com/brewery/94122,Estonia,Saue,
Amarillo,"Brouwerij De Molen","IPA - Imperial / Double",9.3,60,"Jomen bra, tack.",,,,,,,4,"2015-08-29 21:50:42",https://untappd.com/c/219579976,https://untappd.com/beer/23640,https://untappd.com/brewery/3367,Netherlands,Bodegraven,Zuid-Holland
"Dale's Pale Ale","Oskar Blues Brewery","Pale Ale - American",6.5,65,"Istället för att diska-öl.",,,,,,,3,"2015-08-30 13:44:40",https://untappd.com/c/220008606,https://untappd.com/beer/10759,https://untappd.com/brewery/956,"United States",Longmont,CO
"Grape IPA",BandOfBrews,"IPA - American",4,150,"Mer grape-apertif känsla än öl, beskan kan man inte gnälla på.. :) Ev inte jäst ut helt innan tappning?",,,,,,,3,"2015-08-30 16:19:21",https://untappd.com/c/220026138,https://untappd.com/beer/1207617,https://untappd.com/brewery/221567,Sweden,,
Saison,"Jönköpings Bryggeri","Saison / Farmhouse Ale",5.5,0,,,,,,,,2.5,"2015-08-30 18:53:54",https://untappd.com/c/220058206,https://untappd.com/beer/616810,https://untappd.com/brewery/84591,Sweden,,
I.P.A.,"Brouwerij de Prael","IPA - English",6.5,0,"Amsterdam local reppin'",,,,,,,3.25,"2015-08-30 19:39:36",https://untappd.com/c/220074329,https://untappd.com/beer/45173,https://untappd.com/brewery/10733,Netherlands,Amsterdam,
"Fantôme (Saison)","Brasserie Fantôme","Saison / Farmhouse Ale",8,0,"Oj, grape, på ett väldigt trevligt sätt.",,,,,,,4,"2015-08-31 18:59:03",https://untappd.com/c/220370997,https://untappd.com/beer/107214,https://untappd.com/brewery/3241,Belgium,Soy,
"Magic #42 - Passion Fruit and Key Lime Wit",Omnipollo,Witbier,4.5,0,,,,,,,,3.75,"2015-08-31 19:24:49",https://untappd.com/c/220373895,https://untappd.com/beer/913710,https://untappd.com/brewery/29486,Sweden,Stockholm,
"Onda Mosaic Pale Ale",Omnipollo,"Pale Ale - American",5,0,"Något tunn.",,,,,,,3.5,"2015-08-31 21:05:22",https://untappd.com/c/220387702,https://untappd.com/beer/1041752,https://untappd.com/brewery/29486,Sweden,Stockholm,
Zodiak,Omnipollo,"IPA - American",6.2,0,,,,,,,,3.75,"2015-08-31 21:08:16",https://untappd.com/c/220388166,https://untappd.com/beer/852701,https://untappd.com/brewery/29486,Sweden,Stockholm,
"90 Minute IPA","Dogfish Head Craft Brewery","IPA - Imperial / Double",9,90,"Väldigt välbalanserad, men hade hoppats på en tydligare humlenärvaro. Maltigheten något dominant.",,,,,,,3.75,"2015-08-31 21:50:11",https://untappd.com/c/220394977,https://untappd.com/beer/8056,https://untappd.com/brewery/459,"United States",Milton,DE
"Höganäs Lager","Höganäs Bryggeri","Lager - American Light",5.1,33,"Oväntat trevlig, habil lager med lite lagom humlebett.",,,,,,,2.75,"2015-09-02 17:52:18",https://untappd.com/c/220762096,https://untappd.com/beer/938465,https://untappd.com/brewery/61023,Sweden,Höganäs,Skåne
"Jädraöl Vetefan","Jädraås Bryggeri",Hefeweizen,5,0,"Väldigt stiltypisk, doftade nästan explosivt stickigt men lugnare smaker.",,,,,,,2.75,"2015-09-02 18:18:11",https://untappd.com/c/220764345,https://untappd.com/beer/175278,https://untappd.com/brewery/13225,Sweden,Jädraås,
"Belle Chic Belgisk Enkel","Designbrew ","Blonde Ale - Belgian Blonde / Golden",5.1,0,"Meh. Klen och jordig.",,,,,,,2.5,"2015-09-02 19:33:43",https://untappd.com/c/220772893,https://untappd.com/beer/557255,https://untappd.com/brewery/95579,Sweden,Djursholm,
"Orange Ale","Monks Cafe & Brewery","Belgian Strong Dark Ale",6.5,0,"Något fruktigt, knappast apelsin.",,,,,,,2.75,"2015-09-02 19:36:22",https://untappd.com/c/220773183,https://untappd.com/beer/302839,https://untappd.com/brewery/19920,Sweden,Stockholm,
"Not For Sale Ale (2015)","Monks Cafe & Brewery","Pale Ale - American",4.4,0,"Okej APA, bra fruktighet.",,,,,,,3,"2015-09-02 20:08:00",https://untappd.com/c/220777256,https://untappd.com/beer/1042589,https://untappd.com/brewery/19920,Sweden,Stockholm,
"Crucified Barbara In the Red","Heavy Metale Brewery","Red Ale - Irish",4.6,0,"Allt annat än röd. Vet inte var jag ska placera smakerna riktigt..",,,,,,,2.5,"2015-09-02 20:16:27",https://untappd.com/c/220778509,https://untappd.com/beer/881331,https://untappd.com/brewery/148805,Sweden,Vallentuna,
"Jädraöl King Kong","Jädraås Bryggeri","Pale Ale - American",6.5,0,,,,,,,,2.5,"2015-09-02 21:12:02",https://untappd.com/c/220787285,https://untappd.com/beer/187599,https://untappd.com/brewery/13225,Sweden,Jädraås,
"Battle Horse","Buxton Brewery","IPA - Imperial / Double Black",10.5,0,"Bra tryck i bitarna, så att säga. Maltigt, och alkoholen döljs mestadels av något rostade toner. Lite tråkigt humlad, möjligen.",,,,,,,3.75,"2015-09-03 23:38:31",https://untappd.com/c/221060672,https://untappd.com/beer/905004,https://untappd.com/brewery/3461,England,Buxton,Derbyshire
Gårdbryg,"Ebeltoft Gårdbryggeri","Pilsner - Other",5.2,30,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.25,"2015-09-04 17:52:45",https://untappd.com/c/221286088,https://untappd.com/beer/403845,https://untappd.com/brewery/34213,Denmark,Ebeltoft,
"Yuzu Biiru","Stensbogaard Bryghus","Fruit Beer",5.1,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.5,"2015-09-04 17:56:33",https://untappd.com/c/221286750,https://untappd.com/beer/625650,https://untappd.com/brewery/4224,Denmark,Ringe,
"Brown Paper Bag","To Øl","Pilsner - Imperial / Double",8.5,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.75,"2015-09-04 18:11:36",https://untappd.com/c/221289610,https://untappd.com/beer/498459,https://untappd.com/brewery/2241,Denmark,"København Ø",
"Pale Hops","Beer Here","Pale Ale - American",5.5,40,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.75,"2015-09-04 18:37:18",https://untappd.com/c/221295568,https://untappd.com/beer/332087,https://untappd.com/brewery/2888,Denmark,,Copenhagen
"Orange Crush","Amager Bryghus","IPA - Session / India Session Ale",5,0,Fruktish.,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4.25,"2015-09-04 18:48:50",https://untappd.com/c/221298653,https://untappd.com/beer/734645,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Todd - The Axe Man","Amager Bryghus","IPA - American",6.5,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.25,"2015-09-04 19:09:56",https://untappd.com/c/221304205,https://untappd.com/beer/734639,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Dangerously Close To Stupid","To Øl","IPA - Imperial / Double",9.3,100,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.75,"2015-09-04 19:31:40",https://untappd.com/c/221310733,https://untappd.com/beer/338758,https://untappd.com/brewery/2241,Denmark,"København Ø",
Spontankoppi,Mikkeller,"Sour Ale",5.3,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4,"2015-09-04 19:59:01",https://untappd.com/c/221319534,https://untappd.com/beer/157962,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Dark Hops","Beer Here","IPA - Black / Cascadian Dark Ale",8.5,0,,,,,,,,3.75,"2015-09-04 20:30:18",https://untappd.com/c/221330542,https://untappd.com/beer/63406,https://untappd.com/brewery/2888,Denmark,,Copenhagen
"Enebær Stout","Grauballe Bryghus","Stout - Other",6,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.25,"2015-09-04 21:31:54",https://untappd.com/c/221355802,https://untappd.com/beer/116226,https://untappd.com/brewery/13431,Denmark,Silkeborg,
"The Crisp","Sixpoint Brewery","Pilsner - German",5.4,44,"Topp fem lager.",,,,,,,4,"2015-09-04 21:59:16",https://untappd.com/c/221368261,https://untappd.com/beer/11517,https://untappd.com/brewery/1149,"United States",Brooklyn,NY
"Deviant Dale's","Oskar Blues Brewery","IPA - American",8,85,"Malt före humle :/","The Bishops Arms",Sundbyberg,Storstockholm,Sverige,59.3611,17.9688,3,"2015-09-04 22:36:20",https://untappd.com/c/221385787,https://untappd.com/beer/11844,https://untappd.com/brewery/956,"United States",Longmont,CO
"Amass B&W West Coast Style IPA",Mikkeller,"IPA - American",6.5,0,"Provsmak, bra på många plan.","The Bishops Arms",Sundbyberg,Storstockholm,Sverige,59.3611,17.9688,4,"2015-09-04 22:45:46",https://untappd.com/c/221390272,https://untappd.com/beer/403414,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Hercules Double IPA","Great Divide Brewing Company","IPA - Imperial / Double",10,85,,,,,,,,3.25,"2015-09-04 23:04:03",https://untappd.com/c/221399276,https://untappd.com/beer/419,https://untappd.com/brewery/604,"United States",Denver,CO
"Péché Mortel","Brasserie Dieu du Ciel!","Stout - American Imperial / Double",9.5,76,"Epic jävla stout.",,,,,,,4.75,"2015-09-04 23:22:45",https://untappd.com/c/221409060,https://untappd.com/beer/19459,https://untappd.com/brewery/1674,Canada,St-Jérôme,QC
"Houblon Chouffe","Brasserie d'Achouffe","IPA - Belgian",9,59,,,,,,,,4.5,"2015-09-05 00:36:34",https://untappd.com/c/221454965,https://untappd.com/beer/230,https://untappd.com/brewery/11866,Belgium,Achouffe,
"Deadwood Session IPA","Stockholm Brewing Co.","Pale Ale - American",4.3,0,Backloggin,,,,,,,2.25,"2015-09-05 09:22:01",https://untappd.com/c/221714309,https://untappd.com/beer/881800,https://untappd.com/brewery/14514,Sweden,Stockholm,
"International Men of Mystery","Amager Bryghus","IPA - Imperial / Double",8,115,"Backlog, saft!",,,,,,,3.75,"2015-09-05 09:22:36",https://untappd.com/c/221714348,https://untappd.com/beer/1068383,https://untappd.com/brewery/1950,Denmark,Kastrup,
"Modus Hoperandi","Ska Brewing","IPA - American",6.8,70,,Djurgårdsfärjan,Stockholm,Storstockholm,Sverige,59.3241,18.0939,4,"2015-09-05 11:44:42",https://untappd.com/c/221721407,https://untappd.com/beer/5729,https://untappd.com/brewery/1150,"United States",Durango,CO
"Sleepy Bulldog Summer Pale Ale","Gotlands Bryggeri","Pale Ale - English",5,31,,"Gröna Lund",Stockholm,Storstockholm,Sverige,59.3235,18.0964,3.75,"2015-09-05 13:55:12",https://untappd.com/c/221730622,https://untappd.com/beer/64834,https://untappd.com/brewery/3331,Sweden,Visby,
